2;US Virgin Islands;St. Thomas;Mafolie;W64.9319;N18.3544;12;
2;US Virgin Islands;St. Thomas;Mandal;W64.8989;N18.3575;12;
2;US Virgin Islands;St. Thomas;Mariendal;W64.8819;N18.3297;12;
2;US Virgin Islands;St. Thomas;Misgen;W64.9322;N18.3564;12;
2;US Virgin Islands;St. Thomas;Nadir;W64.8786;N18.3242;12;
2;US Virgin Islands;St. Thomas;Nazareth;W64.8553;N18.3228;12;
2;US Virgin Islands;St. Thomas;Neltjeberg;W64.9733;N18.3681;12;
2;US Virgin Islands;St. Thomas;Pearson Gardens;W64.9186;N18.3422;12;
2;US Virgin Islands;St. Thomas;Peterborg;W64.9258;N18.3736;12;
2;US Virgin Islands;St. Thomas;Raphune;W64.9094;N18.3364;12;
2;US Virgin Islands;St. Thomas;Resolution;W64.9569;N18.3564;12;
2;US Virgin Islands;St. Thomas;Rosendal;W64.9125;N18.3542;12;
2;US Virgin Islands;St. Thomas;Santa Maria Estate;W64.9786;N18.3606;12;
2;US Virgin Islands;St. Thomas;Solberg;W64.9422;N18.3494;12;
2;US Virgin Islands;St. Thomas;Sorgenfri;W64.9833;N18.3675;12;
2;US Virgin Islands;St. Thomas;Tutu;W64.8869;N18.3408;12;
2;US Virgin Islands;St. Thomas;Zambee;W64.9769;N18.3581;12;
