2;Federated States of Micronesia;Pohnpei;Ipwal;E158.179;N6.97417;12;
2;Federated States of Micronesia;Pohnpei;Ipwal;E158.295;N6.80778;12;
2;Federated States of Micronesia;Pohnpei;Ipwek;E158.246;N6.955;12;
2;Federated States of Micronesia;Pohnpei;Irenkodi;E158.149;N6.93944;12;
2;Federated States of Micronesia;Pohnpei;Kalengawar;E158.296;N6.79972;12;
2;Federated States of Micronesia;Pohnpei;Kamwele;E158.192;N6.95722;12;
2;Federated States of Micronesia;Pohnpei;Kamweng;E158.297;N6.79889;12;
2;Federated States of Micronesia;Pohnpei;Kapwon;E158.254;N6.96778;12;
2;Federated States of Micronesia;Pohnpei;Kedira;E158.176;N6.81778;12;
2;Federated States of Micronesia;Pohnpei;Kehki;E158.3;N6.81972;12;
2;Federated States of Micronesia;Pohnpei;Keimwin Kiti;E158.274;N6.94972;12;
2;Federated States of Micronesia;Pohnpei;Kepehs;E158.291;N6.98361;12;
2;Federated States of Micronesia;Pohnpei;Kepin Awak;E158.255;N6.9525;12;
2;Federated States of Micronesia;Pohnpei;Kepin Keileng;E158.248;N6.96472;12;
2;Federated States of Micronesia;Pohnpei;Kepin Mweli;E158.233;N6.805;12;
2;Federated States of Micronesia;Pohnpei;Kepin Rohi;E158.221;N6.81444;12;
2;Federated States of Micronesia;Pohnpei;Kepindau;E158.182;N6.97444;12;
2;Federated States of Micronesia;Pohnpei;Kepinleh;E158.203;N6.9675;12;
2;Federated States of Micronesia;Pohnpei;Kepinwou;E158.254;N6.8075;12;
2;Federated States of Micronesia;Pohnpei;Kepkep;E158.159;N6.8675;12;
2;Federated States of Micronesia;Pohnpei;Kitamw;E158.289;N6.885;12;
2;Federated States of Micronesia;Pohnpei;Kitialap;E158.319;N6.91778;12;
2;Federated States of Micronesia;Pohnpei;Kitietik;E158.319;N6.91667;12;
2;Federated States of Micronesia;Pohnpei;Kolonia;E158.208;N6.96417;12;
2;Federated States of Micronesia;Pohnpei;Komwonlaid;E158.205;N6.96917;12;
2;Federated States of Micronesia;Pohnpei;Kurumw;E158.277;N6.92528;12;
2;Federated States of Micronesia;Pohnpei;Lahkir;E158.234;N6.80556;12;
2;Federated States of Micronesia;Pohnpei;Lapwusi;E158.163;N6.85917;12;
2;Federated States of Micronesia;Pohnpei;Lehiak;E158.316;N6.84139;12;
2;Federated States of Micronesia;Pohnpei;Lehle Mwahu;E158.234;N6.92917;12;
2;Federated States of Micronesia;Pohnpei;Lehn Keseurek;E158.239;N6.95639;12;
2;Federated States of Micronesia;Pohnpei;Lehpweltik;E158.305;N6.84167;12;
2;Federated States of Micronesia;Pohnpei;Leurahn;E158.31;N6.83778;12;
2;Federated States of Micronesia;Pohnpei;Lietpas;E158.293;N6.98472;12;
2;Federated States of Micronesia;Pohnpei;Likin Peinko;E158.269;N6.95861;12;
2;Federated States of Micronesia;Pohnpei;Likkie;E158.156;N6.945;12;
2;Federated States of Micronesia;Pohnpei;Lipwour;E158.232;N6.94778;12;
2;Federated States of Micronesia;Pohnpei;Loangen Alemwet;E158.146;N6.93778;12;
2;Federated States of Micronesia;Pohnpei;Loangen Rehwei;E158.224;N6.80722;12;
2;Federated States of Micronesia;Pohnpei;Loangen Rohi;E158.262;N6.80694;12;
2;Federated States of Micronesia;Pohnpei;Loangen Semwei;E158.231;N6.81611;12;
2;Federated States of Micronesia;Pohnpei;Luak;E158.238;N6.81389;12;
2;Federated States of Micronesia;Pohnpei;Luhke;E158.242;N6.95222;12;
2;Federated States of Micronesia;Pohnpei;Luhkeileng;E158.238;N6.82944;12;
2;Federated States of Micronesia;Pohnpei;Lukopoas;E158.274;N6.95167;12;
2;Federated States of Micronesia;Pohnpei;Madol Peidak;E158.33;N6.84194;12;
2;Federated States of Micronesia;Pohnpei;Madol Peidi;E158.326;N6.8375;12;
2;Federated States of Micronesia;Pohnpei;Mahnd;E158.285;N6.84194;12;
2;Federated States of Micronesia;Pohnpei;Malewe;E158.287;N6.98472;12;
2;Federated States of Micronesia;Pohnpei;Malewehlap;E158.215;N6.82194;12;
2;Federated States of Micronesia;Pohnpei;Maramosok;E158.275;N6.93278;12;
2;Federated States of Micronesia;Pohnpei;Marap;E158.284;N6.93222;12;
2;Federated States of Micronesia;Pohnpei;Masatipw;E158.308;N6.835;12;
2;Federated States of Micronesia;Pohnpei;Meiuhpw;E158.257;N6.94972;12;
2;Federated States of Micronesia;Pohnpei;Mesenieng;E158.211;N6.96361;12;
2;Federated States of Micronesia;Pohnpei;Mesenpal;E158.251;N6.9675;12;
2;Federated States of Micronesia;Pohnpei;Metipw En Awak;E158.263;N6.95778;12;
2;Federated States of Micronesia;Pohnpei;Metipw En Uh;E158.266;N6.95778;12;
2;Federated States of Micronesia;Pohnpei;Muntakai;E158.295;N6.93278;12;
2;Federated States of Micronesia;Pohnpei;Mwalok;E158.194;N6.96667;12;
2;Federated States of Micronesia;Pohnpei;Mwasangapw;E158.177;N6.85694;12;
2;Federated States of Micronesia;Pohnpei;Mwelin;E158.209;N6.84472;12;
2;Federated States of Micronesia;Pohnpei;Mwente;E158.306;N6.87167;12;
2;Federated States of Micronesia;Pohnpei;Mwetihleng;E158.3;N6.91472;12;
2;Federated States of Micronesia;Pohnpei;Mwoakot;E158.306;N6.92639;12;
2;Federated States of Micronesia;Pohnpei;Mwoalok;E158.32;N6.85083;12;
2;Federated States of Micronesia;Pohnpei;Nan Dapang;E158.222;N6.95889;12;
2;Federated States of Micronesia;Pohnpei;Nan Kepikep;E158.312;N6.93;12;
2;Federated States of Micronesia;Pohnpei;Nan Keptik;E158.219;N6.80806;12;
2;Federated States of Micronesia;Pohnpei;Nan Lewitik;E158.233;N6.94;12;
2;Federated States of Micronesia;Pohnpei;Nan Loangitik;E158.215;N6.93694;12;
2;Federated States of Micronesia;Pohnpei;Nan Lukop;E158.174;N6.81806;12;
2;Federated States of Micronesia;Pohnpei;Nan Lukop;E158.288;N6.80222;12;
2;Federated States of Micronesia;Pohnpei;Nan Pahlap;E158.248;N6.81444;12;
2;Federated States of Micronesia;Pohnpei;Nan Pahtakai;E158.258;N6.81583;12;
2;Federated States of Micronesia;Pohnpei;Nan Pailong;E158.313;N6.8975;12;
2;Federated States of Micronesia;Pohnpei;Nan Paremwed;E158.167;N6.83167;12;
2;Federated States of Micronesia;Pohnpei;Nan Pohn Mweli;E158.275;N6.84861;12;
2;Federated States of Micronesia;Pohnpei;Nan Rohi;E158.264;N6.80611;12;
2;Federated States of Micronesia;Pohnpei;Nan Wapang;E158.257;N6.95639;12;
2;Federated States of Micronesia;Pohnpei;Nanehngk;E158.306;N6.92333;12;
2;Federated States of Micronesia;Pohnpei;Naneir;E158.193;N6.97;12;
2;Federated States of Micronesia;Pohnpei;Nanengk;E158.291;N6.94333;12;
2;Federated States of Micronesia;Pohnpei;Nanesenlak;E158.24;N6.8075;12;
2;Federated States of Micronesia;Pohnpei;Naniepw;E158.192;N6.81528;12;
