"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Queensland;Bullock Creek;;144.5166667;-17.7166667;6;
2;AUS;Queensland;Bullyard;;152.0666667;-24.95;6;
2;AUS;Queensland;Bulwer Cottages;;153.3666667;-27.0666667;6;
2;AUS;Queensland;Bulwer;;153.3666667;-27.0666667;6;
2;AUS;Queensland;Bunburra;;152.6833333;-28.0666667;6;
2;AUS;Queensland;Bundaberg;;152.35;-24.85;6;
2;AUS;Queensland;Bundamba;;152.8;-27.6166667;6;
2;AUS;Queensland;Buneru;;150.1666667;-23.95;6;
2;AUS;Queensland;Bungadoo;;152.0666667;-24.9833333;6;
2;AUS;Queensland;Bungeworgorai;;148.7166667;-26.5833333;6;
2;AUS;Queensland;Bungunya;;149.65;-28.4333333;6;
2;AUS;Queensland;Burketown;;139.5666667;-17.7166667;6;
2;AUS;Queensland;Burleigh Heads;;153.45;-28.1;6;
2;AUS;Queensland;Burleigh;;153.45;-28.1;6;
2;AUS;Queensland;Burncluith;;150.7166667;-26.6333333;6;
2;AUS;Queensland;Burnett Heads;;152.4;-24.7666667;6;
2;AUS;Queensland;Burpengary;;152.95;-27.1666667;6;
2;AUS;Queensland;Burrum;;152.5833333;-25.3333333;6;
2;AUS;Queensland;Burrumba;;152.5333333;-25.2;6;
2;AUS;Queensland;Burua;;151.2166667;-23.95;6;
2;AUS;Queensland;Bushley;;150.25;-23.5333333;6;
2;AUS;Queensland;Bustard Head;;151.7666667;-24.0333333;6;
2;AUS;Queensland;Butcher Creek;;145.6833333;-17.35;6;
2;AUS;Queensland;Butchers Creek;;145.6833333;-17.35;6;
2;AUS;Queensland;Buthurra;;148.8666667;-20.9833333;6;
2;AUS;Queensland;Buxton;;152.5333333;-25.2;6;
2;AUS;Queensland;Byanbunnoo;;148.75;-27.55;6;
2;AUS;Queensland;Byee;;151.85;-26.1833333;6;
2;AUS;Queensland;Byer;;148.6;-21.15;6;
2;AUS;Queensland;Byfield;;150.6666667;-22.8333333;6;
2;AUS;Queensland;Bymount;;148.5333333;-26.0666667;6;
2;AUS;Queensland;Byrnestown;;151.75;-25.5166667;6;
