"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Tasmania;Cleveland;;147.4;-41.8;6;
2;AUS;Tasmania;Colebrook;;147.3666667;-42.5333333;6;
2;AUS;Tasmania;Coles Bay;;148.2886111;-42.1227778;6;
2;AUS;Tasmania;Collins Cap;;147.15;-42.85;6;
2;AUS;Tasmania;Collinsvale;;147.1833333;-42.8333333;6;
2;AUS;Tasmania;Conara Junction;;147.4333333;-41.8333333;6;
2;AUS;Tasmania;Coningham;;147.2833333;-43.0833333;6;
2;AUS;Tasmania;Cooee;;145.8833333;-41.0666667;6;
2;AUS;Tasmania;Copping;;147.8;-42.8166667;6;
2;AUS;Tasmania;Corinna;;145.0833333;-41.65;6;
2;AUS;Tasmania;Cornwall;;148.1333333;-41.5666667;6;
2;AUS;Tasmania;Cradoc;;147.0666667;-43.1;6;
2;AUS;Tasmania;Cranbrook;;148.0763889;-42.0080556;6;
2;AUS;Tasmania;Cressy;;147.0666667;-41.6833333;6;
2;AUS;Tasmania;Cullenswood;;148.1333333;-41.55;6;
2;AUS;Tasmania;Cuprona;;145.9663889;-41.1441667;6;
2;AUS;Tasmania;Currie;;143.8666667;-39.9333333;6;
2;AUS;Tasmania;Cygnet;;147.0666667;-43.15;6;
2;AUS;Tasmania;Darlington;;148.0622222;-42.5863889;6;
2;AUS;Tasmania;Deddington;;147.4166667;-41.6166667;6;
2;AUS;Tasmania;Dee;;146.6166667;-42.2833333;6;
2;AUS;Tasmania;Deloraine;;146.6666667;-41.5333333;6;
2;AUS;Tasmania;Dennes Point;;147.35;-43.0666667;6;
2;AUS;Tasmania;Derby;;147.7833333;-41.1333333;6;
2;AUS;Tasmania;Derwent Bridge;;146.2333333;-42.15;6;
2;AUS;Tasmania;Derwent;;146.9;-42.7;6;
2;AUS;Tasmania;Detension River;;145.4833333;-40.9;6;
2;AUS;Tasmania;Detention River;;145.4833333;-40.9;6;
2;AUS;Tasmania;Detention;;145.4833333;-40.9;6;
2;AUS;Tasmania;Devenport;;146.35;-41.1666667;6;
2;AUS;Tasmania;Deviot;;146.9333333;-41.2333333;6;
2;AUS;Tasmania;Devonport;;146.35;-41.1666667;6;
2;AUS;Tasmania;Dilston;;147.0833333;-41.3333333;6;
2;AUS;Tasmania;Don;;146.3;-41.1833333;6;
2;AUS;Tasmania;Douglas River;;148.2502778;-41.7855556;6;
2;AUS;Tasmania;Dover;;147;-43.3333333;6;
2;AUS;Tasmania;Dromedary Upper;;147.15;-42.7166667;6;
2;AUS;Tasmania;Dromedary;;147.1666667;-42.7333333;6;
2;AUS;Tasmania;Dulverton;;146.4166667;-41.3166667;6;
2;AUS;Tasmania;Dunalley;;147.8069444;-42.8886111;6;
2;AUS;Tasmania;Dundas;;145.4333333;-41.8833333;6;
2;AUS;Tasmania;Dunorlan;;146.55;-41.4833333;6;
2;AUS;Tasmania;Dysart;;147.2;-42.5666667;6;
2;AUS;Tasmania;Eaglehawk Neck;;147.9333333;-43.0333333;6;
2;AUS;Tasmania;Edith Creek;;145.1;-40.9666667;6;
2;AUS;Tasmania;Egg Lagoon;;143.9666667;-39.6666667;6;
2;AUS;Tasmania;Elderslie;;147.0666667;-42.6;6;
2;AUS;Tasmania;Eldon;;147.4166667;-42.5166667;6;
2;AUS;Tasmania;Electrona;;147.2333333;-43.05;6;
2;AUS;Tasmania;Elizabeth Town;;146.5666667;-41.45;6;
2;AUS;Tasmania;Ellendale;;146.7166667;-42.6166667;6;
2;AUS;Tasmania;Elliott;;145.7833333;-41.1166667;6;
2;AUS;Tasmania;Emita;;147.9;-40;6;
2;AUS;Tasmania;English Town;;147.5333333;-41.5333333;6;
2;AUS;Tasmania;Epping Forest;;147.3666667;-41.7666667;6;
2;AUS;Tasmania;Epping;;147.3666667;-41.7666667;6;
2;AUS;Tasmania;Evandale Junction;;147.2166667;-41.55;6;
2;AUS;Tasmania;Evandale;;147.2333333;-41.5833333;6;
2;AUS;Tasmania;Exton;;146.75;-41.5166667;6;
2;AUS;Tasmania;Falmouth;;148.2633333;-41.5061111;6;
2;AUS;Tasmania;Fentonbury;;146.7666667;-42.65;6;
2;AUS;Tasmania;Ferntree;;147.25;-42.9166667;6;
2;AUS;Tasmania;Fingal;;147.9666667;-41.6333333;6;
2;AUS;Tasmania;Fitzgerald;;146.6333333;-42.75;6;
2;AUS;Tasmania;Flowerdale;;145.6833333;-40.9833333;6;
2;AUS;Tasmania;Flowery Gully;;146.8166667;-41.25;6;
2;AUS;Tasmania;Forcett;;147.6333333;-42.8;6;
2;AUS;Tasmania;Forest;;145.25;-40.85;6;
2;AUS;Tasmania;Forester;;147.6666667;-41.0833333;6;
2;AUS;Tasmania;Forth;;146.25;-41.2;6;
2;AUS;Tasmania;Frankford;;146.7666667;-41.3333333;6;
2;AUS;Tasmania;Franklin Village;;147.1833333;-41.4833333;6;
2;AUS;Tasmania;Franklin;;147;-43.0833333;6;
2;AUS;Tasmania;Garden Island Creek;;147.1666667;-43.25;6;
2;AUS;Tasmania;Gardners Bay;;147.1833333;-43.1833333;6;
