"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Victoria;Barrys Reef;;144.3;-37.4666667;6;
2;AUS;Victoria;Barwite;;146.1666667;-37;6;
2;AUS;Victoria;Barwo;;145.1666667;-36.0333333;6;
2;AUS;Victoria;Barwon Downs;;143.75;-38.4666667;6;
2;AUS;Victoria;Barwon Heads;;144.5;-38.2833333;6;
2;AUS;Victoria;Barwon;;143.75;-38.4666667;6;
2;AUS;Victoria;Bass;;145.45;-38.4833333;6;
2;AUS;Victoria;Batchica;;142.3833333;-36.2;6;
2;AUS;Victoria;Batesford;;144.2833333;-38.1;6;
2;AUS;Victoria;Bathumi;;146.0833333;-36.0166667;6;
2;AUS;Victoria;Baulkamaugh North;;145.3833333;-36;6;
2;AUS;Victoria;Baulkamaugh;;145.3833333;-36;6;
2;AUS;Victoria;Baxter;;145.15;-38.2;6;
2;AUS;Victoria;Bayindeen;;143.1666667;-37.3166667;6;
2;AUS;Victoria;Bayles;;145.5666667;-38.1833333;6;
2;AUS;Victoria;Baynton;;144.6;-37.1333333;6;
2;AUS;Victoria;Bayswater;;145.2666667;-37.85;6;
2;AUS;Victoria;Beaconsfield Upper;;145.4166667;-38;6;
2;AUS;Victoria;Beaconsfield;;145.3666667;-38.05;6;
2;AUS;Victoria;Bealiba;;143.55;-36.8;6;
2;AUS;Victoria;Beauchamp;;143.5666667;-35.6166667;6;
2;AUS;Victoria;Beaufort;;143.3833333;-37.4166667;6;
2;AUS;Victoria;Beazleys Bridge;;143.1666667;-36.7;6;
2;AUS;Victoria;Beeac;;143.6333333;-38.2;6;
2;AUS;Victoria;Beech Forest;;143.5666667;-38.6333333;6;
2;AUS;Victoria;Beechworth;;146.7166667;-36.3666667;6;
2;AUS;Victoria;Beenak;;145.6333333;-37.9;6;
2;AUS;Victoria;Belgrave Heights;;145.35;-37.9166667;6;
2;AUS;Victoria;Belgrave South;;145.3333333;-37.9333333;6;
2;AUS;Victoria;Belgrave;;145.35;-37.9;6;
2;AUS;Victoria;Bell Bird;;148.8166667;-37.65;6;
2;AUS;Victoria;Bellarine;;144.6166667;-38.1333333;6;
2;AUS;Victoria;Bellbrae;;144.2666667;-38.3333333;6;
2;AUS;Victoria;Belmont;;144.35;-38.1666667;6;
2;AUS;Victoria;Bena;;145.7666667;-38.4166667;6;
2;AUS;Victoria;Benalla;;145.9833333;-36.55;6;
2;AUS;Victoria;Benambra;;147.7166667;-36.95;6;
2;AUS;Victoria;Benayeo;;141.05;-36.9;6;
2;AUS;Victoria;Bendigo;;144.2833333;-36.7666667;6;
2;AUS;Victoria;Bendoc;;148.9;-37.1333333;6;
2;AUS;Victoria;Bendock;;148.9;-37.1333333;6;
2;AUS;Victoria;Benetook;;142;-34.3666667;6;
2;AUS;Victoria;Bengworden;;147.4666667;-37.9833333;6;
2;AUS;Victoria;Benjeroop;;143.8333333;-35.5;6;
2;AUS;Victoria;Benloch;;144.7;-37.2166667;6;
2;AUS;Victoria;Bennison;;146.25;-38.6666667;6;
2;AUS;Victoria;Beremboke;;144.25;-37.7833333;6;
2;AUS;Victoria;Berrimal;;143.4833333;-36.4833333;6;
2;AUS;Victoria;Berringa;;143.7;-37.7666667;6;
2;AUS;Victoria;Berringama;;147.65;-36.2166667;6;
2;AUS;Victoria;Berriwillock;;143;-35.6333333;6;
2;AUS;Victoria;Berrybank;;143.4833333;-37.9833333;6;
2;AUS;Victoria;Berrys Creek;;146.0666667;-38.4166667;6;
2;AUS;Victoria;Berwick;;145.35;-38.0333333;6;
2;AUS;Victoria;Bessiebelle;;141.9666667;-38.15;6;
2;AUS;Victoria;Bet Bet;;143.75;-36.9166667;6;
2;AUS;Victoria;Bethanga;;147.1;-36.1166667;6;
2;AUS;Victoria;Betley;;143.8;-36.9;6;
2;AUS;Victoria;Beulah;;142.4333333;-35.9333333;6;
2;AUS;Victoria;Beveridge;;144.9833333;-37.4833333;6;
2;AUS;Victoria;Beyal;;142.6333333;-36.1333333;6;
2;AUS;Victoria;Big Pats Creek;;145.75;-37.7833333;6;
2;AUS;Victoria;Biggara;;148.0333333;-36.2666667;6;
2;AUS;Victoria;Billabong;;142.2166667;-34.2666667;6;
2;AUS;Victoria;Bindi;;147.8333333;-37.1166667;6;
2;AUS;Victoria;Binginwarra;;146.45;-38.5833333;6;
2;AUS;Victoria;Binginwarri;;146.45;-38.5833333;6;
2;AUS;Victoria;Binginwarrie;;146.45;-38.5833333;6;
2;AUS;Victoria;Birchip;;142.9333333;-35.9833333;6;
2;AUS;Victoria;Birnam;;143.6;-38.4666667;6;
2;AUS;Victoria;Birrego;;146.55;-34.9833333;6;
2;AUS;Victoria;Birregurra;;143.7833333;-38.3333333;6;
2;AUS;Victoria;Bittern;;145.1666667;-38.3333333;6;
2;AUS;Victoria;Black Flat;;145.1666667;-37.8666667;6;
2;AUS;Victoria;Black Lead;;143.85;-37.65;6;
2;AUS;Victoria;Black Springs;;145.3166667;-37.7666667;6;
2;AUS;Victoria;Blackheath;;142.25;-36.4666667;6;
2;AUS;Victoria;Blackwarry;;146.65;-38.4;6;
2;AUS;Victoria;Blackwood Forest;;145.6166667;-38.5;6;
2;AUS;Victoria;Blackwood;;144.3333333;-37.4833333;6;
2;AUS;Victoria;Blakeville;;144.2166667;-37.5166667;6;
2;AUS;Victoria;Blampied;;144.05;-37.3666667;6;
2;AUS;Victoria;Blowhard;;143.8;-37.4333333;6;
2;AUS;Victoria;Bobinawarrah;;146.5;-36.5166667;6;
2;AUS;Victoria;Bochara;;141.9333333;-37.7;6;
2;AUS;Victoria;Bogong;;147.2166667;-36.8;6;
2;AUS;Victoria;Boho South;;145.8;-36.7833333;6;
2;AUS;Victoria;Boho;;145.8333333;-36.7166667;6;
2;AUS;Victoria;Boigbeat;;142.9166667;-35.55;6;
2;AUS;Victoria;Boinka;;141.6;-35.2;6;
2;AUS;Victoria;Boisdale;;146.9833333;-37.8833333;6;
2;AUS;Victoria;Bolga;;147.1833333;-36.2333333;6;
2;AUS;Victoria;Bolinda;;144.75;-37.4333333;6;
2;AUS;Victoria;Bolton;;142.8833333;-34.9666667;6;
2;AUS;Victoria;Bolwarra;;141.6166667;-38.2833333;6;
2;AUS;Victoria;Bolwarrah;;144.1;-37.5166667;6;
2;AUS;Victoria;Bonang West;;148.6833333;-37.1666667;6;
2;AUS;Victoria;Bonang;;148.75;-37.2;6;
2;AUS;Victoria;Bonbeach;;145.1227778;-38.0652778;6;
2;AUS;Victoria;Bonegilla;;147;-36.15;6;
2;AUS;Victoria;Boneo;;144.8833333;-38.4166667;6;
2;AUS;Victoria;Bonnie Doon;;145.8666667;-37.0166667;6;
2;AUS;Victoria;Bookar;;143.1;-38.1333333;6;
2;AUS;Victoria;Boolarong;;146.25;-38.5666667;6;
2;AUS;Victoria;Boolarra South;;146.2833333;-38.45;6;
2;AUS;Victoria;Boolarra;;146.2666667;-38.3833333;6;
2;AUS;Victoria;Boolite;;142.6666667;-36.35;6;
2;AUS;Victoria;Boomahnoomoonah;;146.1;-36.1333333;6;
2;AUS;Victoria;Boonah;;143.9333333;-38.4166667;6;
2;AUS;Victoria;Boorcan;;143.0166667;-38.2166667;6;
2;AUS;Victoria;Boorhaman;;146.3;-36.2333333;6;
2;AUS;Victoria;Booroolite;;146.2;-37.15;6;
2;AUS;Victoria;Booroopki;;141.25;-36.7666667;6;
2;AUS;Victoria;Boort;;143.7166667;-36.1166667;6;
2;AUS;Victoria;Boosey South;;145.7833333;-36.05;6;
2;AUS;Victoria;Boosey;;145.7833333;-36.05;6;
2;AUS;Victoria;Bopeep;;143.7;-37.55;6;
2;AUS;Victoria;Boralma;;146.4166667;-36.2166667;6;
2;AUS;Victoria;Boronia;;145.2833333;-37.8666667;6;
2;AUS;Victoria;Borung;;143.75;-36.3;6;
2;AUS;Victoria;Bostocks Creek;;143.1166667;-38.3;6;
2;AUS;Victoria;Boundary Bend;;143.15;-34.7;6;
2;AUS;Victoria;Bowenvale;;143.7166667;-37;6;
2;AUS;Victoria;Boweya North;;146.0833333;-36.2;6;
2;AUS;Victoria;Boweya;;146.1333333;-36.2666667;6;
2;AUS;Victoria;Box Hill;;145.1333333;-37.8166667;6;
2;AUS;Victoria;Boxwood;;145.8;-36.3166667;6;
2;AUS;Victoria;Boyeo;;141.5333333;-36.2333333;6;
2;AUS;Victoria;Boys;;146.05;-38.6833333;6;
2;AUS;Victoria;Bradshaw;;144.1833333;-37.5833333;6;
2;AUS;Victoria;Bradshaws Creek;;144.1833333;-37.5833333;6;
2;AUS;Victoria;Bradvale;;143.4;-37.7833333;6;
2;AUS;Victoria;Braeside;;145.1166667;-37.9833333;6;
2;AUS;Victoria;Brandy Creek;;145.9;-38.1;6;
