1;BEL;Bovesse;;;E4.7783830000;N50.5175910000;9;
1;BEL;Warisoulx;;;E4.8612650000;N50.5341810000;9;
1;BEL;Villers-lez-Heest;;;E4.8455240000;N50.5299190000;9;
1;BEL;Rhisnes;;;E4.8036960000;N50.5049000000;9;
1;BEL;La Bruyère;;;E4.8214380000;N50.5301240000;9;
1;BEL;Emines;;;E4.8411540000;N50.5152270000;9;
1;BEL;Vitrival;;;E4.6568760000;N50.3938270000;9;
1;BEL;Sart-Saint-Laurent;;;E4.7416130000;N50.4022460000;9;
1;BEL;Sart-Eustache;;;E4.5989100000;N50.3760870000;9;
1;BEL;Le Roux;;;E4.6237090000;N50.3889570000;9;
1;BEL;Fosses-la-Ville;;;E4.6970750000;N50.3971290000;9;
1;BEL;Aisemont;;;E4.6513310000;N50.4046870000;9;
1;BEL;Velaine-sur-Sambre;;;E4.6169790000;N50.4684310000;9;
1;BEL;Tamines;;;E4.6116400000;N50.4316250000;9;
1;BEL;Sambreville;;;E4.6219640000;N50.4459650000;9;
1;BEL;Moignelée;;;E4.5857530000;N50.4383220000;9;
1;BEL;Keumiée;;;E4.5944400000;N50.4648710000;9;
1;BEL;Falisolle;;;E4.6212810000;N50.4184700000;9;
1;BEL;Auvelais;;;E4.6350160000;N50.4469500000;9;
1;BEL;Arsimont;;;E4.6379140000;N50.4266650000;9;
1;BEL;Mazy;;;E4.6770710000;N50.5115880000;9;
1;BEL;Isnes;;;E4.7290720000;N50.5062000000;9;
1;BEL;Corroy-le-Château;;;E4.6588370000;N50.5361960000;9;
1;BEL;Bothey;;;E4.6526180000;N50.5218160000;9;
1;BEL;Bossière;;;E4.6968330000;N50.5184710000;9;
1;BEL;Grand-Leez;;;E4.7656630000;N50.5817820000;9;
1;BEL;Sauvenière;;;E4.7240750000;N50.5812550000;9;
1;BEL;Lonzée;;;E4.7263070000;N50.5530110000;9;
1;BEL;Grand-Manil;;;E4.6826730000;N50.5572330000;9;
1;BEL;Gembloux;;;E4.6937500000;N50.5612080000;9;
1;BEL;Ernage;;;E4.6741630000;N50.5939300000;9;
1;BEL;Beuzet;;;E4.7417010000;N50.5329190000;9;
1;BEL;Loyers;;;E4.9503560000;N50.4639020000;9;
1;BEL;Lives-sur-Meuse;;;E4.9252310000;N50.4652890000;9;
1;BEL;Erpent;;;E4.9071520000;N50.4510110000;9;
1;BEL;Wierde;;;E4.9504470000;N50.4248910000;9;
1;BEL;Wépion;;;E4.8712430000;N50.4197520000;9;
1;BEL;Naninne;;;E4.9194700000;N50.4182750000;9;
1;BEL;Jambes;;;E4.8681710000;N50.4578100000;9;
1;BEL;Dave;;;E4.8867500000;N50.4151200000;9;
1;BEL;Marche-les-Dames;;;E4.9720170000;N50.4938870000;9;
1;BEL;Gelbressée;;;E4.9540280000;N50.5098000000;9;
1;BEL;Cognelée;;;E4.9038780000;N50.5140860000;9;
1;BEL;Boninne;;;E4.9272260000;N50.4952460000;9;
1;BEL;Vedrin;;;E4.8725940000;N50.5036360000;9;
1;BEL;Temploux;;;E4.7509100000;N50.4833180000;9;
1;BEL;Suarlée;;;E4.7797800000;N50.4805880000;9;
1;BEL;Malonne;;;E4.7947120000;N50.4360660000;9;
1;BEL;Flawinne;;;E4.7981760000;N50.4605600000;9;
1;BEL;Daussoulx;;;E4.8757260000;N50.5166590000;9;
1;BEL;Champion;;;E4.9014510000;N50.4975350000;9;
1;BEL;Bouge;;;E4.8946540000;N50.4721430000;9;
1;BEL;Saint-Marc;;;E4.8473850000;N50.4931290000;9;
1;BEL;Saint-Servais;;;E4.8415270000;N50.4752550000;9;
1;BEL;Belgrade;;;E4.8259740000;N50.4715080000;9;
1;BEL;Namur;;;E4.8604300000;N50.4640740000;9;
1;BEL;Beez;;;E4.9218060000;N50.4687500000;9;
1;BEL;Soy;;;E5.5109110000;N50.2856280000;9;
1;BEL;Mormont;;;E5.5929950000;N50.3254260000;9;
1;BEL;Erezée;;;E5.5585810000;N50.2921540000;9;
1;BEL;Amonines;;;E5.5558760000;N50.2658410000;9;
1;BEL;Marenne;;;E5.4165480000;N50.2424470000;9;
1;BEL;Hotton;;;E5.4465490000;N50.2677100000;9;
1;BEL;Hampteau;;;E5.4726030000;N50.2577950000;9;
1;BEL;Fronville;;;E5.4225320000;N50.2941150000;9;
1;BEL;Rendeux;;;E5.5039370000;N50.2338120000;9;
1;BEL;Marcourt;;;E5.5280560000;N50.2144570000;9;
1;BEL;Hodister;;;E5.4955150000;N50.2006740000;9;
1;BEL;Beffe;;;E5.5235120000;N50.2449720000;9;
1;BEL;Halleux;;;E5.5011280000;N50.1712220000;9;
1;BEL;Hives;;;E5.5786850000;N50.1500310000;9;
1;BEL;Ortho;;;E5.6129230000;N50.1248740000;9;
1;BEL;Samrée;;;E5.6393700000;N50.2086310000;9;
1;BEL;La-Roche-en-Ardenne;;;E5.5756900000;N50.1827440000;9;
1;BEL;Beausaint;;;E5.5527220000;N50.1696750000;9;
1;BEL;Erneuville;;;E5.5510810000;N50.1137430000;9;
1;BEL;Champlon;;;E5.5021090000;N50.1075560000;9;
1;BEL;Tenneville;;;E5.5241940000;N50.0921520000;9;
1;BEL;Vaux-Chavanne;;;E5.6970760000;N50.3023900000;9;
1;BEL;Odeigne;;;E5.6824790000;N50.2575320000;9;
1;BEL;Manhay;;;E5.6756840000;N50.2923030000;9;
1;BEL;Malempré;;;E5.7155790000;N50.2812900000;9;
1;BEL;Harre;;;E5.6580860000;N50.3511980000;9;
1;BEL;Grandmenil;;;E5.6583150000;N50.2918150000;9;
1;BEL;Dochamps;;;E5.6220690000;N50.2344810000;9;
1;BEL;Masbourg;;;E5.3119250000;N50.1125630000;9;
1;BEL;Lesterny;;;E5.2815060000;N50.1125960000;9;
1;BEL;Forrières;;;E5.2770190000;N50.1321310000;9;
1;BEL;Ambly;;;E5.3130650000;N50.1419670000;9;
1;BEL;Grune;;;E5.3812810000;N50.1566550000;9;
1;BEL;Bande;;;E5.4154420000;N50.1669670000;9;
