"Level";"Country";"County";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;ENG;Nottinghamshire;Kirkby Woodhouse;;W1.26;N53.08;10;
2;ENG;Nottinghamshire;Kirkby-in-Ashfield;;W1.25;N53.09;10;
2;ENG;Nottinghamshire;Kirklington;;W1.00;N53.10;10;
2;ENG;Nottinghamshire;Kirton;;W0.96;N53.21;10;
2;ENG;Nottinghamshire;Knaith;;W0.76;N53.34;10;
2;ENG;Nottinghamshire;Knapthorpe;;W0.89;N53.11;10;
2;ENG;Nottinghamshire;Kneesall;;W0.95;N53.16;10;
2;ENG;Nottinghamshire;Kneeton;;W0.94;N53.00;10;
2;ENG;Nottinghamshire;Ladybrook;;W1.22;N53.14;10;
2;ENG;Nottinghamshire;Lambley;;W1.06;N52.99;10;
2;ENG;Nottinghamshire;Laneham;;W0.80;N53.27;10;
2;ENG;Nottinghamshire;Langar;;W0.93;N52.89;10;
2;ENG;Nottinghamshire;Langford;;W0.77;N53.11;10;
2;ENG;Nottinghamshire;Langholme;;W0.87;N53.46;10;
2;ENG;Nottinghamshire;Langold;;W1.12;N53.37;10;
2;ENG;Nottinghamshire;Laxton;;W0.92;N53.19;10;
2;ENG;Nottinghamshire;Leen;;W1.18;N53.03;10;
2;ENG;Nottinghamshire;Lenton;;W1.18;N52.94;10;
2;ENG;Nottinghamshire;Lenton Abbey;;W1.21;N52.93;10;
2;ENG;Nottinghamshire;Lidgett;;W1.07;N53.17;10;
2;ENG;Nottinghamshire;Linby;;W1.21;N53.05;10;
2;ENG;Nottinghamshire;Little Carlton;;W0.85;N53.10;10;
2;ENG;Nottinghamshire;Little Green;;W0.92;N52.97;10;
2;ENG;Nottinghamshire;Little Gringley;;W0.90;N53.31;10;
2;ENG;Nottinghamshire;Littleborough;;W0.77;N53.32;10;
2;ENG;Nottinghamshire;Lound;;W0.96;N53.36;10;
2;ENG;Nottinghamshire;Low Marnham;;W0.80;N53.21;10;
2;ENG;Nottinghamshire;Lowdham;;W1.01;N53.00;10;
2;ENG;Nottinghamshire;Maltby Dyke;;W1.08;N53.37;10;
2;ENG;Nottinghamshire;Manor Park;;W1.15;N52.89;10;
2;ENG;Nottinghamshire;Mansfield;;W1.20;N53.14;10;
2;ENG;Nottinghamshire;Mansfield Woodhouse;;W1.19;N53.16;10;
2;ENG;Nottinghamshire;Manton;;W1.11;N53.29;10;
2;ENG;Nottinghamshire;Maplebeck;;W0.94;N53.13;10;
2;ENG;Nottinghamshire;Mapperley;;W1.13;N52.98;10;
2;ENG;Nottinghamshire;Mapperley Park;;W1.15;N52.97;10;
2;ENG;Nottinghamshire;Market Warsop;;W1.16;N53.19;10;
2;ENG;Nottinghamshire;Markham Moor;;W0.93;N53.24;10;
2;ENG;Nottinghamshire;Mattersey;;W0.97;N53.39;10;
2;ENG;Nottinghamshire;Mattersey Thorpe;;W0.99;N53.40;10;
2;ENG;Nottinghamshire;Maun;;W0.98;N53.24;10;
2;ENG;Nottinghamshire;Maythorne;;W0.97;N53.08;10;
2;ENG;Nottinghamshire;Meadows;;W1.15;N52.93;10;
2;ENG;Nottinghamshire;Meden Vale;;W1.14;N53.21;10;
2;ENG;Nottinghamshire;Milton;;W0.93;N53.24;10;
2;ENG;Nottinghamshire;Misson;;W0.97;N53.43;10;
2;ENG;Nottinghamshire;Misterton;;W0.85;N53.43;10;
2;ENG;Nottinghamshire;Misterton Soss;;W0.84;N53.44;10;
2;ENG;Nottinghamshire;Moorgreen;;W1.28;N53.01;10;
2;ENG;Nottinghamshire;Moorhaigh;;W1.25;N53.16;10;
2;ENG;Nottinghamshire;Moorhouse;;W0.87;N53.18;10;
2;ENG;Nottinghamshire;Morton;;W0.92;N53.05;10;
2;ENG;Nottinghamshire;Morton;;W0.79;N53.41;10;
2;ENG;Nottinghamshire;Nether Headon;;W0.89;N53.28;10;
2;ENG;Nottinghamshire;Nether Langwith;;W1.20;N53.22;10;
2;ENG;Nottinghamshire;Netherfield;;W1.09;N52.95;10;
2;ENG;Nottinghamshire;New Balderton;;W0.79;N53.05;10;
2;ENG;Nottinghamshire;New Basford;;W1.18;N52.97;10;
2;ENG;Nottinghamshire;New Brinsley;;W1.33;N53.04;10;
2;ENG;Nottinghamshire;New Eastwood;;W1.31;N53.00;10;
2;ENG;Nottinghamshire;New Kingston;;W1.24;N52.84;10;
2;ENG;Nottinghamshire;New Ollerton;;W1.01;N53.20;10;
2;ENG;Nottinghamshire;Newington;;W1.00;N53.43;10;
2;ENG;Nottinghamshire;Newlands;;W1.14;N53.15;10;
2;ENG;Nottinghamshire;Newstead;;W1.24;N53.06;10;
2;ENG;Nottinghamshire;Newthorpe;;W1.28;N53.00;10;
2;ENG;Nottinghamshire;Newthorpe Common;;W1.30;N53.00;10;
2;ENG;Nottinghamshire;Newton;;W0.98;N52.96;10;
2;ENG;Nottinghamshire;Normanton;;W0.95;N53.07;10;
2;ENG;Nottinghamshire;Normanton on Trent;;W0.81;N53.20;10;
2;ENG;Nottinghamshire;Normanton-on-the-Wolds;;W1.07;N52.89;10;
2;ENG;Nottinghamshire;North Carlton;;W1.11;N53.35;10;
2;ENG;Nottinghamshire;North Clifton;;W0.77;N53.23;10;
2;ENG;Nottinghamshire;North Leverton with Habblesthorpe;;W0.83;N53.32;10;
2;ENG;Nottinghamshire;North Muskham;;W0.82;N53.11;10;
2;ENG;Nottinghamshire;North Wheatley;;W0.87;N53.35;10;
2;ENG;Nottinghamshire;Norton;;W1.14;N53.24;10;
2;ENG;Nottinghamshire;Norwell;;W0.85;N53.14;10;
2;ENG;Nottinghamshire;Norwell Woodhouse;;W0.89;N53.15;10;
2;ENG;Nottinghamshire;Nottingham;;W1.16;N52.96;10;
2;ENG;Nottinghamshire;Nottingham Canal (disused);;W1.28;N52.97;10;
2;ENG;Nottinghamshire;Nuncargate;;W1.25;N53.08;10;
2;ENG;Nottinghamshire;Nuthall;;W1.24;N52.99;10;
2;ENG;Nottinghamshire;Old Basford;;W1.18;N52.98;10;
2;ENG;Nottinghamshire;Old Clipstone;;W1.11;N53.17;10;
2;ENG;Nottinghamshire;Oldcotes;;W1.12;N53.38;10;
2;ENG;Nottinghamshire;Ollerton;;W1.02;N53.19;10;
2;ENG;Nottinghamshire;Ompton;;W0.98;N53.17;10;
2;ENG;Nottinghamshire;Ordsall;;W0.96;N53.31;10;
2;ENG;Nottinghamshire;Orston;;W0.85;N52.95;10;
2;ENG;Nottinghamshire;Ossington;;W0.87;N53.16;10;
2;ENG;Nottinghamshire;Owthorpe;;W1.00;N52.89;10;
2;ENG;Nottinghamshire;Oxton;;W1.06;N53.05;10;
2;ENG;Nottinghamshire;Papplewick;;W1.19;N53.05;10;
2;ENG;Nottinghamshire;Perlethorpe;;W1.04;N53.23;10;
2;ENG;Nottinghamshire;Pinxton;;W1.32;N53.08;10;
2;ENG;Nottinghamshire;Plain Spot;;W1.31;N53.04;10;
2;ENG;Nottinghamshire;Pleasleyhill;;W1.25;N53.16;10;
2;ENG;Nottinghamshire;Plumtree;;W1.09;N52.88;10;
2;ENG;Nottinghamshire;Plumtree Park;;W1.09;N52.87;10;
2;ENG;Nottinghamshire;Porchester;;W1.12;N52.97;10;
2;ENG;Nottinghamshire;Poulter;;W1.19;N53.23;10;
2;ENG;Nottinghamshire;Radcliffe on Trent;;W1.04;N52.94;10;
2;ENG;Nottinghamshire;Radford;;W1.18;N52.95;10;
2;ENG;Nottinghamshire;Radmanthwaite;;W1.23;N53.16;10;
2;ENG;Nottinghamshire;Ragnall;;W0.80;N53.24;10;
2;ENG;Nottinghamshire;Rainworth;;W1.11;N53.11;10;
2;ENG;Nottinghamshire;Rainworth Water;;W1.04;N53.13;10;
2;ENG;Nottinghamshire;Rampton;;W0.81;N53.29;10;
2;ENG;Nottinghamshire;Ranby;;W1.02;N53.31;10;
